file,line,symbol,type,scope,mutability,synchronization,writer_evidence,reader_evidence,owner_identity,reset_teardown_disposition
ggml/src/ggml-sycl/ggml-sycl.cpp,1155,g_pp_moe_onednn_scratch_slot_state,"std::array<pp_moe_onednn_scratch_slot_state, GGML_SYCL_MAX_DEVICES>",file,mutable,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L1202:pp_moe_onednn_scratch_slot_state & state = g_pp_moe_onednn_scratch_slot_state[device]; | L1222:pp_moe_onednn_scratch_slot_state & state = g_pp_moe_onednn_scratch_slot_state[device]; | L1315:pp_moe_onednn_scratch_slot_state & state = g_pp_moe_onednn_scratch_slot_state[device];,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,1749,enabled,const bool,function-local:pp_split_timing_enabled,immutable binding,none evident,unscoped lexical candidate: L207:static const bool enabled = []() { | L431:static const bool enabled = [] { | L440:static const bool enabled = [] {,"unscoped lexical candidate: L211:return enabled; | L393:static std::atomic<int> g_ggml_sycl_unified_dispatch{ -1 }; // -1 = not initialized, 0 = disabled, 1 = enabled | L435:return enabled;",process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,1766,g_pp_split_timing,pp_split_timing,file,mutable,thread-local,none found by unscoped lexical scan,unscoped lexical candidate: L1772:auto & t = g_pp_split_timing; | L1790:auto & t = g_pp_split_timing; | L60168:g_pp_split_timing.us_dequant_w +=,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,1812,enabled,const bool,function-local:mxfp4_tg_profile_enabled,immutable binding,none evident,unscoped lexical candidate: L207:static const bool enabled = []() { | L431:static const bool enabled = [] { | L440:static const bool enabled = [] {,"unscoped lexical candidate: L211:return enabled; | L393:static std::atomic<int> g_ggml_sycl_unified_dispatch{ -1 }; // -1 = not initialized, 0 = disabled, 1 = enabled | L435:return enabled;",process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,1833,g_mxfp4_tg_timing,mxfp4_tg_timing,file,mutable,thread-local,none found by unscoped lexical scan,unscoped lexical candidate: L1839:auto & t = g_mxfp4_tg_timing; | L60214:g_mxfp4_tg_timing.us_soa_pp += | L60216:g_mxfp4_tg_timing.pp_soa_batches++;,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,1863,enabled,const bool,function-local:pp_dequant_bench_enabled,immutable binding,none evident,unscoped lexical candidate: L207:static const bool enabled = []() { | L431:static const bool enabled = [] { | L440:static const bool enabled = [] {,"unscoped lexical candidate: L211:return enabled; | L393:static std::atomic<int> g_ggml_sycl_unified_dispatch{ -1 }; // -1 = not initialized, 0 = disabled, 1 = enabled | L435:return enabled;",process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,1909,g_pp_dequant_bench_stats,"std::unordered_map<pp_dequant_bench_key, pp_dequant_bench_stat, pp_dequant_bench_key_hash>",file,mutable,thread-local,unscoped lexical candidate: L1988:g_pp_dequant_bench_stats.clear();,unscoped lexical candidate: L1909:g_pp_dequant_bench_stats; | L1938:auto & stat = g_pp_dequant_bench_stats[key]; | L1946:if (!pp_dequant_bench_enabled() || g_pp_dequant_bench_stats.empty()) {,thread,lifecycle not inferred; unscoped lexical reset candidate: L1988:g_pp_dequant_bench_stats.clear();
ggml/src/ggml-sycl/ggml-sycl.cpp,2083,val,int,function-local:pp_pipeline_env_enabled,mutable,none evident,"unscoped lexical candidate: L2086:val = (env && std::atoi(env) != 0) ? 1 : 0; | L2153:const long val = std::strtol(std::string(view).c_str(), &end, 10); | L8218:int val = std::atoi(phase2_env);",unscoped lexical candidate: L2084:if (val < 0) { | L2087:if (val) { | L2091:return val != 0;,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2094,g_pp_pipeline,pp_pipeline_state,file,mutable,thread-local,none found by unscoped lexical scan,unscoped lexical candidate: L61431:auto & pipe = g_pp_pipeline; | L86977:auto & pipe = g_pp_pipeline; | L88933:auto & pipe = g_pp_pipeline;,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2189,g_ggml_sycl_debug_override,std::atomic<int>,file,mutable,intrinsic:atomic,"unscoped lexical candidate: L9052:g_ggml_sycl_debug_override.store(level, std::memory_order_release);",unscoped lexical candidate: L23041:const int debug_override = g_ggml_sycl_debug_override.load(std::memory_order_acquire);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2228,g_expert_prefetchers,ggml_sycl::ExpertPrefetcher [GGML_SYCL_MAX_DEVICES],file,mutable,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L4507:if (!g_expert_prefetchers[dev].is_initialized()) { | L7160:g_expert_prefetchers[d].shutdown(); | L8468:auto & prefetcher = g_expert_prefetchers[device];,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2229,g_expert_predictors,ggml_sycl::ExpertPredictor [GGML_SYCL_MAX_DEVICES],file,mutable,none evident,unscoped lexical candidate: L103483:g_expert_predictors[d].reset();,unscoped lexical candidate: L8496:auto & predictor = g_expert_predictors[device]; | L54787:auto & predictor = g_expert_predictors[device]; | L72253:auto & predictor_cputg = g_expert_predictors[ctx.device];,device/process slot,lifecycle not inferred; unscoped lexical reset candidate: L103483:g_expert_predictors[d].reset();
ggml/src/ggml-sycl/ggml-sycl.cpp,2230,g_pinned_buffer_pools,ggml_sycl::PinnedBufferPool [GGML_SYCL_MAX_DEVICES],file,mutable,none evident,"unscoped lexical candidate: L20356:g_pinned_buffer_pools[pb.dev_id].release({ pb.act, pb.out }); | L20713:g_pinned_buffer_pools[pb.dev_id].release({ pb.act, pb.out });",unscoped lexical candidate: L7163:g_pinned_buffer_pools[d].shutdown(); | L8607:auto & pool = g_pinned_buffer_pools[device]; | L8637:auto & pool_d = g_pinned_buffer_pools[gpu_d];,device/process slot,"lifecycle not inferred; unscoped lexical reset candidate: L20356:g_pinned_buffer_pools[pb.dev_id].release({ pb.act, pb.out }); | L20713:g_pinned_buffer_pools[pb.dev_id].release({ pb.act, pb.out });"
ggml/src/ggml-sycl/ggml-sycl.cpp,2231,g_cpu_expert_pools,ggml_sycl::CpuExpertPool [GGML_SYCL_MAX_DEVICES],file,mutable,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L2234:// g_cpu_expert_pools' lazy-init-on-first-use shape but keyed on demotion | L7161:g_cpu_expert_pools[d].shutdown(); | L8616:auto & cpu_pool = g_cpu_expert_pools[device];,device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2236,g_attn_host_pools,ggml_sycl::AttnHostPool [GGML_SYCL_MAX_DEVICES],file,mutable,none evident,none found by unscoped lexical scan,"unscoped lexical candidate: L7162:g_attn_host_pools[d].shutdown(); | L77850:// not one per GPU (unlike g_attn_host_pools, which is per-device because | L78088:auto & pool = g_attn_host_pools[device];",device/process slot,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2237,g_moe_hybrid_init_success,std::atomic<bool> [GGML_SYCL_MAX_DEVICES],file,mutable,intrinsic:atomic,"unscoped lexical candidate: L3683:g_moe_hybrid_init_success[d].store(false, std::memory_order_release); | L99263:g_moe_hybrid_init_success[dev].store(true, std::memory_order_release); | L103576:g_moe_hybrid_init_success[0].store(true, std::memory_order_relaxed);","unscoped lexical candidate: L3559:// g_moe_hybrid_init_success[] gates that function, so the SECOND MoE model in a | L99253:if (!g_moe_hybrid_init_success[dev].load(std::memory_order_acquire)) { | L99255:if (!g_moe_hybrid_init_success[dev].load(std::memory_order_relaxed)) {",device/process slot,"lifecycle not inferred; unscoped lexical reset candidate: L3683:g_moe_hybrid_init_success[d].store(false, std::memory_order_release);"
ggml/src/ggml-sycl/ggml-sycl.cpp,2238,g_moe_hybrid_init_done,std::atomic<bool>,file,mutable,intrinsic:atomic,"unscoped lexical candidate: L3686:g_moe_hybrid_init_done.store(false, std::memory_order_release); | L99269:g_moe_hybrid_init_done.store(true, std::memory_order_release); | L103577:g_moe_hybrid_init_done.store(true, std::memory_order_relaxed);","unscoped lexical candidate: L86735:// reach graph_compute_impl, g_moe_hybrid_init_done is already true (after the | L86739:// a safety net for non-MoE models where g_moe_hybrid_init_done stays false. | L103620:!g_moe_hybrid_init_done.load(std::memory_order_relaxed) &&",model/layer semantic state (review required),"lifecycle not inferred; unscoped lexical reset candidate: L3686:g_moe_hybrid_init_done.store(false, std::memory_order_release);"
ggml/src/ggml-sycl/ggml-sycl.cpp,2251,g_moe_layer_seq,"std::unordered_map<int, int> [GGML_SYCL_MAX_DEVICES]",file,mutable,none evident,unscoped lexical candidate: L3643:g_moe_layer_seq[d] = state->layer_seq[d]; | L3684:g_moe_layer_seq[d].clear(); | L7576:g_moe_layer_seq[device][layer_id] = static_cast<int>(g_moe_layer_seq[device].size());,"unscoped lexical candidate: L2811:// g_moe_layer_seq[device] maps hash -> sequential; we invert it. | L2814:for (const auto & [hash_id, seq_id] : g_moe_layer_seq[0]) { | L3594:parked->layer_seq[d] = g_moe_layer_seq[d];",device/process slot,lifecycle not inferred; unscoped lexical reset candidate: L3684:g_moe_layer_seq[d].clear();
ggml/src/ggml-sycl/ggml-sycl.cpp,2256,g_moe_multi_gpu_active,std::atomic<bool>,file,mutable,intrinsic:atomic,"unscoped lexical candidate: L7872:g_moe_multi_gpu_active.store(true, std::memory_order_release); | L7914:g_moe_multi_gpu_active.store(true, std::memory_order_release); | L7917:g_moe_multi_gpu_active.store(false, std::memory_order_release);",unscoped lexical candidate: L7706:if (g_moe_multi_gpu_active.load(std::memory_order_acquire) || | L7913:if (plan_needs_secondary && !g_moe_multi_gpu_active.load(std::memory_order_acquire)) { | L7916:} else if (!plan_needs_secondary && g_moe_multi_gpu_active.load(std::memory_order_acquire)) {,device/process slot,"lifecycle not inferred; unscoped lexical reset candidate: L7917:g_moe_multi_gpu_active.store(false, std::memory_order_release); | L8688:g_moe_multi_gpu_active.store(false, std::memory_order_release); | L15836:g_moe_multi_gpu_active.store(false, std::memory_order_release);"
ggml/src/ggml-sycl/ggml-sycl.cpp,2264,g_placement_publication,std::shared_ptr<const ggml_sycl::lifecycle_plan_snapshot>,file,mutable,none evident,none found by unscoped lexical scan,"unscoped lexical candidate: L2303:return std::atomic_load_explicit(&g_placement_publication, std::memory_order_acquire); | L2523:candidate ? candidate : std::atomic_load_explicit(&g_placement_publication, std::memory_order_acquire); | L2544:const auto authority = std::atomic_load_explicit(&g_placement_publication, std::memory_order_acquire);",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2274,g_runtime_expected_model_set,bool,file,mutable,thread-local,unscoped lexical candidate: L16466:g_runtime_expected_model_set = false; | L16547:g_runtime_expected_model_set = true;,unscoped lexical candidate: L16236:if (g_runtime_expected_model_set && (current->model_id != g_runtime_expected_model.model_id ||,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2275,g_runtime_expected_model,ggml_sycl_model_token,file,mutable,thread-local,unscoped lexical candidate: L16546:g_runtime_expected_model = model;,unscoped lexical candidate: L16236:if (g_runtime_expected_model_set && (current->model_id != g_runtime_expected_model.model_id || | L16237:current->load_txn_id != g_runtime_expected_model.load_txn_id || | L16238:current->slot != g_runtime_expected_model.slot ||,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2276,g_runtime_update_succeeded,bool,file,mutable,thread-local,unscoped lexical candidate: L16421:g_runtime_update_succeeded = true; | L16549:g_runtime_update_succeeded = false;,unscoped lexical candidate: L16555:const bool inner_ok = g_runtime_update_succeeded;,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2277,g_runtime_external_lease,bool,file,mutable,thread-local,unscoped lexical candidate: L16467:g_runtime_external_lease = false; | L16548:g_runtime_external_lease = true;,unscoped lexical candidate: L16251:auto owned_update = g_runtime_external_lease ? ggml_sycl::lifecycle::live_update_guard{} : | L16253:if (!g_runtime_external_lease && !owned_update) {,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2280,g_tensor_inventory_mutex,std::mutex,file,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,unscoped lexical candidate: L2604:std::lock_guard<std::mutex> lock(g_tensor_inventory_mutex); | L2609:std::lock_guard<std::mutex> lock(g_tensor_inventory_mutex); | L12122:std::lock_guard<std::mutex> lock(g_tensor_inventory_mutex);,tensor/allocation identity or registry,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2282,g_fail_next_plan_publication_prepare,std::atomic<bool>,file,mutable,intrinsic:atomic,"unscoped lexical candidate: L14785:if (g_fail_next_plan_publication_prepare.exchange(false, std::memory_order_acq_rel)) { | L15541:g_fail_next_plan_publication_prepare.store(true, std::memory_order_release);",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2350,g_sycl_buffer_owner_mutex,std::mutex,file,mutable,intrinsic:lock primitive,none found by unscoped lexical scan,unscoped lexical candidate: L2375:std::lock_guard<std::mutex> lock(g_sycl_buffer_owner_mutex); | L2396:std::lock_guard<std::mutex> lock(g_sycl_buffer_owner_mutex); | L2405:std::lock_guard<std::mutex> lock(g_sycl_buffer_owner_mutex);,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2351,g_sycl_buffer_owners,"std::unordered_map<uint64_t, ggml_sycl::lifecycle::ModelToken>",file,mutable,none evident,unscoped lexical candidate: L2376:g_sycl_buffer_owners[id] = owner; | L2406:g_sycl_buffer_owners.erase(owner.model.value);,unscoped lexical candidate: L2397:const auto it = g_sycl_buffer_owners.find(model_id); | L2398:return it == g_sycl_buffer_owners.end() ? ggml_sycl::lifecycle::ModelToken{} : it->second;,model/layer semantic state (review required),lifecycle not inferred; unscoped lexical reset candidate: L2406:g_sycl_buffer_owners.erase(owner.model.value);
ggml/src/ggml-sycl/ggml-sycl.cpp,2384,logged_first_mint,std::atomic<bool>,function-local:ggml_sycl_mint_buffer_owner,mutable,intrinsic:atomic,"unscoped lexical candidate: L2385:if (!logged_first_mint.exchange(true, std::memory_order_acq_rel)) {",none found by unscoped lexical scan,process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2516,empty,const auto,function-local:<function>,immutable binding,none evident,none found by unscoped lexical scan,unscoped lexical candidate: L836:if (!actual_weights && cache && !ggml_sycl_cache_plan_owner(cache)->entries.empty()) { | L1072:return !entries.empty() || slab_handle.valid(); | L1946:if (!pp_dequant_bench_enabled() || g_pp_dequant_bench_stats.empty()) {,process or function lifetime (review required),not applicable: immutable binding
ggml/src/ggml-sycl/ggml-sycl.cpp,2622,g_prefetch_scan_done,bool,file,mutable,thread-local,unscoped lexical candidate: L85686:g_prefetch_scan_done = false; | L85742:g_prefetch_scan_done = !seq_to_hashes.empty();,none found by unscoped lexical scan,thread,lifecycle not inferred; no binding-resolved reset analysis
ggml/src/ggml-sycl/ggml-sycl.cpp,2629,pool,staging_buffer_pool,function-local:<function>,mutable,none evident,"unscoped lexical candidate: L298:fprintf(stderr, "" %s:visits=%llu pool=%llu/%llu pool_mb=%.1f device=%llu device_mb=%.1f"", | L308:fprintf(stderr, "" out_of_op:pool=%llu pool_mb=%.1f device=%llu device_mb=%.1f"", | L8607:auto & pool = g_pinned_buffer_pools[device];","unscoped lexical candidate: L2203:// MoE pinned buffer pool for CPU expert staging | L2204:#include ""ggml-sycl/pinned-buffer-pool.hpp"" | L2211:// Persistent CPU expert thread pool with ring-buffered staging",process or function lifetime (review required),lifecycle not inferred; no binding-resolved reset analysis
